Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
IDUA	-1.533995005897719	9.14194091833604	-12.65142682099853	7.817200109655381e-35	1.6259078263787688e-33	68.12908829737725
NUDT16L2P	-0.9667278582598426	6.6413626857104875	-12.620833411693807	1.1087918088455978e-34	2.2959382388496177e-33	67.78260883122468
SIGLEC14	-1.6959225245686311	8.123598939395887	-12.577910350703316	1.808586760394804e-34	3.728409609150173e-33	67.29761991448328
RPL10	1.2004824778439003	14.901801796008524	12.55960557599194	2.227324004530979e-34	4.571410809299485e-33	67.09119483777727
GTF2A2	1.0015613199649358	10.354679670162021	12.549938269131102	2.4860382499238484e-34	5.0800228975417594e-33	66.98227238954999
TAC1	1.9155551753069233	6.531343039306434	12.547482463764368	2.5563877339756655e-34	5.200965263140885e-33	66.95461327519806
ACAN	-3.2472387897792867	9.830541502109961	-12.545220950760582	2.6229209209011082e-34	5.313125465425332e-33	66.92914625228812
PWP1	0.5720086418965648	11.130607309186969	12.53487344999774	2.9499884980569215e-34	5.949781996730388e-33	66.81266927482261
EAPP	0.8231481252264847	10.453947897719221	12.53328027066351	3.0038284678592538e-34	6.0322572550673554e-33	66.79474242554255
SF3B6	1.0789780686629384	10.847871539420728	12.52846099042925	3.1727123469678054e-34	6.34406301481674e-33	66.74052577931954
CDC20	1.9663051002648742	8.559121087114887	12.525411330595034	3.284426891075952e-34	6.53937815620635e-33	66.70622588245698
SNHG30	1.307852453586289	8.631617854903583	12.509501087313996	3.933864805554708e-34	7.799096225140164e-33	66.52738975712379
LCTL	-1.3461542721226942	7.097369075242869	-12.490642953079586	4.870754614455957e-34	9.615612605402672e-33	66.31565401773977
INKA2-AS1	1.0517027223927686	7.136258963207018	12.448719112398344	7.824455615288782e-34	1.5381493127270225e-32	65.8458575562554
ATP10B	-2.6582188491624317	9.246942979550797	-12.439714916494461	8.6615566884736e-34	1.695554311411702e-32	65.74512218440955
COPZ1	0.9650163627073887	12.00257977420757	12.420912051558998	1.0707620573838024e-33	2.087313985502567e-32	65.53495177296406
SGO1	1.674740395999742	7.468293619369633	12.418795867385722	1.0966075035805862e-33	2.128789316325813e-32	65.51131394309235
TREML1	-0.8522638445675207	6.487300619171467	-12.409634169514852	1.2158486960016066e-33	2.3504726450919024e-32	65.4090148554917
EIF4E	1.2315442361143267	11.194167404649177	12.3975833770387	1.392529406258943e-33	2.680906819735709e-32	65.27454860526129
NPM1	1.4146822505294347	13.585207702022744	12.392997440673819	1.4662781309584204e-33	2.811271527627687e-32	65.22340496215651
FTCDNL1	-1.4250169336325598	7.6113313699298795	-12.391332285164987	1.4940066603219101e-33	2.852695504278598e-32	65.20483844543952
PCAT4	0.5308525372035751	5.4388761449088845	12.388982691514364	1.5340216733176877e-33	2.917145704484533e-32	65.17864384022934
CYLD-AS1	-0.5607113017593954	5.962006159063559	-12.3795460379981	1.705756336107349e-33	3.2305360853350153e-32	65.07347888327587
ZNF414	-1.1215942083123835	8.929441057586713	-12.359728705626793	2.1311192365113012e-33	4.0197913048203044e-32	64.85283821229191
NCF1B	-1.075015789642006	6.791358114446186	-12.32942336281959	2.9938709796385944e-33	5.624372941183956e-32	64.51597708234277
TBCA	1.1767366810167026	11.321104326235293	12.317576703318611	3.418716883261456e-33	6.396707614102459e-32	64.38447576709243
UQCRH	1.105057766130332	11.65107665643016	12.306974506973491	3.8494795056265476e-33	7.173890006685634e-32	64.26687471817974
PIN4	0.9990798884738741	9.628881413272039	12.291381541969443	4.582872165312508e-33	8.506614110833058e-32	64.09406368260136
ZDHHC8	-1.1787474133826494	10.563145220780283	-12.290951848667236	4.604937108638574e-33	8.513651582994887e-32	64.08930405258019
SLC1A1	-2.1608589776403146	9.663333338585087	-12.285312967165336	4.9044743563636256e-33	9.031599219880685e-32	64.02685568340507
HNRNPK	1.0455074301847331	14.362204253589114	12.279378413800863	5.2406544380438926e-33	9.612680719230904e-32	63.96115783169487
SRP9	1.4025785467537142	12.78390486088091	12.272579810543304	5.654017647395771e-33	1.0330222831065449e-31	63.885926082502486
NCF1C	-1.2066939806657084	7.15633192449291	-12.249012298068225	7.35430600199022e-33	1.3384262368465796e-31	63.62539389216831
PAH	-1.2070828580642077	6.652127601755551	-12.188459273101365	1.4425132388027817e-32	2.615046373378272e-31	62.95785342753761
RPF1	0.816572039990495	10.216096546954123	12.178719939499876	1.6072008698101768e-32	2.902305756761866e-31	62.85073624227105
KIFC1	1.998155302423349	8.714355491211796	12.176154113037368	1.653614396584915e-32	2.9745905303818997e-31	62.82252776786934
LTB	-0.8156511667505615	6.417796066384453	-12.156731399661037	2.0509738686713725e-32	3.6751874054384323e-31	62.60915228097415
NLRP11	1.2011786445210588	6.048602040784296	12.145004105388477	2.335461461851624e-32	4.168932931328243e-31	62.4804513374738
SYNE1	-1.6278851214056804	13.607325906109624	-12.136234687215977	2.573525166899305e-32	4.576356394115978e-31	62.38427734142095
BUB1	1.8726961395198332	8.747632150089965	12.099164477964212	3.8766887910693275e-32	6.867487862202281e-31	61.97835191293368
BPGM	0.8323402470655993	10.235813979907379	12.089862955059244	4.2957485607969526e-32	7.581019903315531e-31	61.87665676617528
REX1BD	-1.3645082423103037	9.577600936916992	-12.081862221925459	4.6920296918393947e-32	8.249119371426316e-31	61.78923419465354
E2F2	1.6924839161782055	7.706954649276683	12.081234162769897	4.7246339859105704e-32	8.275214188104267e-31	61.78237349529021
FCGR2C	-1.5456025149785406	7.35939238548428	-12.079891562183235	4.795089311523409e-32	8.367161461568375e-31	61.7677083660405
LINC02028	-0.709285416812372	6.143341836182758	-12.070885666742091	5.295454282892594e-32	9.205791605968879e-31	61.669371855193795
HAMP	-1.52755559990328	7.238033562907856	-12.069210352633307	5.394103066086817e-32	9.342426091040326e-31	61.651085463198704
AIMP1	0.7860232229746121	11.043611225103202	12.057045834707443	6.167329286807717e-32	1.064206931379154e-30	61.51836917087534
SIGLEC11	-0.9610402572815541	6.759947361515686	-12.054015701734489	6.376490465141846e-32	1.0962387113319506e-30	61.485326998365785
EIF3E	1.1431742311684454	12.90597824533726	12.016423367447787	9.639118292111593e-32	1.651053386873085e-30	61.0759622384107
FCGR1B	-1.528908004581996	7.664567534478816	-12.0058330593547	1.082708314117034e-31	1.8477428701359933e-30	60.96082615072667
SMIM36	0.8223735899371787	5.481159563133778	11.996871682331255	1.194522023950527e-31	2.0311233976589435e-30	60.86346412339419
CLVS1	1.9132548141757835	8.027130119307774	11.975302681049932	1.512939826355331e-31	2.563195145814359e-30	60.62936786912508
C11orf58	0.7898533849964501	12.524453608960943	11.968973280680752	1.6214720223019483e-31	2.7371152724292673e-30	60.56073775272319
DMBX1	1.2288072651725466	5.94151870482511	11.95636428272664	1.8612738020075283e-31	3.1305684633765614e-30	60.42410573771917
MT1L	-1.2395871834326209	7.170980977389987	-11.943808485101256	2.1350495146087676e-31	3.578127945525988e-30	60.28816697313798
SIM1	1.311507976166753	5.809777568698414	11.92908379023928	2.507474294079511e-31	4.187212450220947e-30	60.12889460091758
ENSG00000279249	1.9647132175696933	6.733632549661348	11.926126701965769	2.5897119779001877e-31	4.30909575179892e-30	60.09692805681362
LIPC	-0.7217494552122236	6.2888550223568815	-11.920528208258222	2.752818668571351e-31	4.564192945506735e-30	60.03642527363919
ENSG00000264956	1.4058455781498556	5.893680961205566	11.918498065494942	2.814453775621628e-31	4.649836929298285e-30	60.014491304272916
SLC6A5	1.512349255253134	6.092732360210878	11.902113627017703	3.3647810508246167e-31	5.5394045638840596e-30	59.83758309096374
PSMA6	0.9867478271687573	11.543126463861169	11.898794556819565	3.488659495287625e-31	5.723121333994734e-30	59.80177021799894
PGM5P4-AS1	0.853071874163984	5.853846901454742	11.876345485005473	4.454177885972689e-31	7.267272409974042e-30	59.559758478124856
LINC01550	-1.2699948167271542	7.404691688097573	-11.876202101639084	4.461128802860219e-31	7.267272409974042e-30	59.558213938263144
GHRL	-0.6297632300918358	6.26221931454038	-11.87153571005355	4.69332591614297e-31	7.618886914045329e-30	59.507955432848924
ARPC1A	0.6321328579863768	11.741606405800287	11.866804530398523	4.941007268831112e-31	7.993108633848663e-30	59.4570156399926
GSTO2	-1.457803307715372	8.389147469193178	-11.863982740522438	5.0948697013046975e-31	8.21349409632477e-30	59.42664182772756
XKR5	1.23170680405765	6.594163620321583	11.847730249879426	6.078381015734191e-31	9.765233500795033e-30	59.251814754172635
SLC1A7	1.7618477681374298	6.5868449102672715	11.841907550422928	6.474855329115018e-31	1.0366443635170744e-29	59.189228073135276
ITGB2-AS1	-0.8849409588420322	6.489931632709894	-11.834915295714623	6.985056415667998e-31	1.1144992411163426e-29	59.114103450372404
ZNF628	-1.3788679722999084	8.410091187570028	-11.831525993159353	7.246544403761938e-31	1.1522747568985278e-29	59.077701943162474
ADH5	1.00357004705614	12.147653043093799	11.807470083510205	9.40394468287229e-31	1.490237356377619e-29	58.81958423533532
CCT4	0.6969278427488325	12.56572128496006	11.77370625629873	1.3547206475353381e-30	2.139540168429539e-29	58.45802836392556
SIGLEC22P	-0.4783267095951943	5.798180913483136	-11.77144190422283	1.3882542380846022e-30	2.1850934105527573e-29	58.4338112289791
MYO1H	0.6805344343308635	5.716386245994826	11.766471455308126	1.4647834125782403e-30	2.2977865047818254e-29	58.38066593223606
MAP1S	-1.2893769149508618	10.881524754272299	-11.752982580849796	1.6942487115115895e-30	2.648827096286072e-29	58.23653237293146
ABHD17A	-1.5364124238319539	10.793335506690626	-11.740588294759641	1.9364238946272753e-30	3.017324055206848e-29	58.1042146392978
ZNF793-AS1	0.9134968246256998	7.243859356741419	11.734458071333421	2.068618916763862e-30	3.2125651777342773e-29	58.0388125977342
CFDP1	0.9310619868818132	11.117241291803902	11.732885147596408	2.1039596848408303e-30	3.256594076967916e-29	58.02203593770073
ADGRE4P	-0.9196064879256141	6.534499746757386	-11.724453101626152	2.3038935630157278e-30	3.554251692082873e-29	57.93213203576661
ACTR6	1.171414193882524	10.015097408474347	11.72172641540748	2.3725011947791577e-30	3.6480142133584473e-29	57.903071018024555
SARNP	1.0920136660998943	10.892665031061128	11.717875713216308	2.4728616939372103e-30	3.789823234228113e-29	57.86203970865501
ENSG00000231104	0.545941229274674	5.4174113788977944	11.710372044232805	2.6807041706272634e-30	4.0948854855581706e-29	57.782115927239836
RNF126	-1.1750480835860018	9.72624628547512	-11.704527243547766	2.854545160589035e-30	4.3450553960426264e-29	57.7198904221891
LINC01122	1.0741883999180926	7.028522090980704	11.704247867871997	2.863129441049767e-30	4.3450553960426264e-29	57.716916744885246
SRP54	0.6110631816455123	11.04209937453808	11.683302459157229	3.585401510948402e-30	5.423501831009287e-29	57.49414001701738
DDC	0.8487219475895893	5.822342682407384	11.658099330666532	4.697926416785553e-30	7.083378374046567e-29	57.22651357306204
LNCAROD	-0.7024144192942865	6.145212265901716	-11.649740466886879	5.137918677718698e-30	7.72179455467465e-29	57.13785782556253
OR52K3P	-0.6673759151833945	6.264370762461963	-11.639056332581607	5.760381514517458e-30	8.629458995542391e-29	57.024616136012376
FEZF1-AS1	1.7311279612403208	6.268875073168211	11.634267808527959	6.063148163327504e-30	9.053912593891936e-29	56.97389013109886
NEURL3	-0.6713596438659775	6.2392714415481745	-11.633668673336476	6.102126011198568e-30	9.058354693681825e-29	56.9675445575045
GLRA2	1.7748588342725493	6.853075711073313	11.633624520041248	6.1050083146943404e-30	9.058354693681825e-29	56.967076930833436
ENSG00000237773	-0.816360612521968	6.49424613747939	-11.63257108515588	6.174178503691455e-30	9.131904015459838e-29	56.95592045705232
PRKCQ-AS1	-1.3685621732834319	7.367108147831115	-11.62314648813113	6.828697968568153e-30	1.0068007542898426e-28	56.85614570512026
FOXM1	2.1007232648966623	9.41030085175928	11.615633799834615	7.399441748764485e-30	1.0875078582805596e-28	56.77665942716721
TATDN1	0.899524286958141	9.330683151245523	11.602860931505141	8.480603710348704e-30	1.2424884492614657e-28	56.64161639451782
HJURP	1.8490041595365012	8.128614462416074	11.601240356773673	8.628545538887182e-30	1.2602004283910777e-28	56.624491398578975
RPA3	1.005800373300557	9.134523041230945	11.599792472456228	8.762889558966098e-30	1.2758219517257203e-28	56.60919293370723
CPTP	-1.021825126989566	9.478635993093265	-11.595994308198843	9.125264189957438e-30	1.3244425501872805e-28	56.56906871116657
LINC01736	-1.7039319830123465	7.473215226128174	-11.585435998545531	1.0212707104767658e-29	1.477670882022128e-28	56.45758659492258
COX7A2	1.0612731071370987	11.532802988290674	11.574060286813314	1.1528722625472511e-29	1.6629200839652146e-28	56.33756766975105
GCKR	-0.7149038111235455	6.39641323037273	-11.563607969036507	1.288580378180839e-29	1.8529308586248546e-28	56.22737687723103
SUMO1	1.4236565251716555	11.340064602956234	11.548338344886412	1.515837668609782e-29	2.173011599400915e-28	56.06654888415132
ACY3	-1.5595293924821874	6.97268195979193	-11.52251891858811	1.9941524298465937e-29	2.8499252057224785e-28	55.79500466133758
FBRS	-0.9043492319748695	11.71891288898535	-11.518717173969657	2.0762400773892678e-29	2.958165908427094e-28	55.755064012193436
ACTR10	0.8171478879772076	11.195009318402178	11.503615856786121	2.4368065242033512e-29	3.4613053647144555e-28	55.59651927216097
ZNF679	1.2263075485402841	5.838781401092337	11.499873073075412	2.5353945534197014e-29	3.590396116833553e-28	55.55725141673696
CLEC9A	-1.1949497778492213	6.662714957239268	-11.467623804944415	3.5667223312319165e-29	5.035563436730151e-28	55.21934323970283
GAS6-AS1	-1.2086788197038845	7.056394634655343	-11.461866885757132	3.790473807516867e-29	5.335292286773741e-28	55.15910495107978
TROAP	1.8145305535700142	7.975794018608437	11.4591921314524	3.899122798699719e-29	5.471690698536745e-28	55.131125841394706
SUPT4H1	0.834364442821538	11.061484303166141	11.457629370918573	3.964028202180785e-29	5.546068286474558e-28	55.11478118421155
EYS	2.146850164541697	6.645649095993685	11.45653745139154	4.010014134043207e-29	5.593609536080031e-28	55.1033620737827
SHISA7	-2.6370956131102234	9.104693185339334	-11.42626857480963	5.518854540457078e-29	7.675326359399858e-28	54.7871748778442
ADGRG5	-1.1778728478627207	6.977674720351404	-11.421251143037042	5.818509054204668e-29	8.067986215339151e-28	54.73483014323111
IL7	-0.697849734079959	6.228109480177309	-11.411364898031508	6.457032642371412e-29	8.926799727242853e-28	54.631747039001255
ATG2A	-1.125738955212613	10.753326557900266	-11.407194703646349	6.746810751531689e-29	9.299819908694125e-28	54.588286990246296
MIR646HG	-1.2583908631326415	7.0368317935843105	-11.4039836204821	6.978711956387183e-29	9.591097051565748e-28	54.554831399705954
TAF1A-AS1	0.8539870279426576	7.057370328493671	11.398540926532945	7.389996388738927e-29	1.012646858092196e-27	54.498143012679634
APC2	-2.546691813633239	13.166467403619347	-11.393431170548281	7.797997276025668e-29	1.065421387360809e-27	54.444942815503616
CLDND2	-0.4641904267152387	6.0974565478804195	-11.385858841771043	8.444112820227262e-29	1.1503251938432402e-27	54.36614002967069
OMG	-2.690145168951293	9.588365415839977	-11.355356907617026	1.163103082683141e-28	1.5798534292188788e-27	54.0491576243579
ADAMTS9-AS2	-1.2901591960819885	7.363770684215271	-11.351200028417196	1.2149169557570971e-28	1.645435493276836e-27	54.006013271235965
CLDN10	-1.9565481132623659	8.401625977528955	-11.348310060397774	1.2522837555976177e-28	1.69112754125487e-27	53.97602597095803
TTC16	-1.1051508805757335	6.6069669277353436	-11.339073750530972	1.3795304990402861e-28	1.857581674863784e-27	53.88022948271641
CD244	-0.6754536346415915	6.2173422453806895	-11.331854047564482	1.4878668562621287e-28	1.9976863640706795e-27	53.805393929527604
VSTM2B	-2.0771658915465943	7.86098610520676	-11.331303249417855	1.4964706726872876e-28	2.0034646161063427e-27	53.79968628265089
ABCA4	1.556851675843855	6.901889181587248	11.314054457412203	1.7924102984843168e-28	2.392790710784651e-27	53.621062622499046
IRX6	1.3096928463796642	6.054203725176359	11.298002924938837	2.119722937181741e-28	2.8216540469513516e-27	53.455041217694
APOBEC3D	-0.7523706964693616	6.643154399126971	-11.281016136975607	2.530886327139077e-28	3.359373047903408e-27	53.27956055771857
RPS3A	1.7837706377338423	14.757627187798612	11.270245165090293	2.831675267871414e-28	3.7479474639241244e-27	53.16840603567568
ENSG00000237807	-1.7372164684129856	8.19294617438012	-11.247348383442313	3.594121676890696e-28	4.743629714627126e-27	52.932409848924664
NCOR2	-1.5171893878174736	13.553766793710228	-11.244990253295079	3.6833879574488607e-28	4.8477131338288816e-27	52.908127466229764
C13orf46	-1.0850961036841447	6.731740653317543	-11.239993416931002	3.879881854632266e-28	5.0919350875300646e-27	52.85668758062153
C5orf38	-1.428834867296138	7.276857239556417	-11.23456506124912	4.105153557494204e-28	5.372446748417275e-27	52.80082707302998
