gene	CTRL1	CTRL2	CTRL3	Treated1	Treated2	Treated3
ENSG00000273888.1_FRMD6-AS1	35.00	17.00	37.00	55.00	35.00	40.00
ENSG00000273890.1_ENSG00000273890	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273891.1_ENSG00000273891	1.00	6.00	2.00	1.00	0.00	1.00
ENSG00000273893.1_ENSG00000273893	216.00	160.00	189.00	186.00	202.00	165.00
ENSG00000273894.1_SLC20A1P2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273897.1_PMS2P8	0.00	0.00	0.00	0.00	44.83	0.00
ENSG00000273898.1_MIR6798	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273899.5_NOL12	931.00	997.00	1151.52	649.00	764.00	825.00
ENSG00000273900.1_ENSG00000273900	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273901.1_ENSG00000273901	0.00	0.00	0.00	1.00	0.00	3.00
ENSG00000273904.1_ENSG00000273904	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273906.1_ENSG00000273906	0.00	2.00	2.00	0.00	0.00	0.00
ENSG00000273907.1_CA15P2	0.00	5.00	1.00	2.00	0.00	3.00
ENSG00000273908.1_ENSG00000273908	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273912.1_MIR8068	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273913.1_Metazoa_SRP	0.00	3.00	0.00	1.00	0.00	0.00
ENSG00000273919.1_ENSG00000273919	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273920.1_ENSG00000273920	0.00	0.00	0.00	0.00	0.00	3.00
ENSG00000273923.1_ENSG00000273923	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000273925.1_ENSG00000273925	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273927.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273932.1_MIR6877	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273933.1_ENSG00000273933	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273937.1_ENSG00000273937	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273940.1_RN7SL722P	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000273942.1_ENSG00000273942	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273945.1_MIR6853	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273946.1_RN7SL733P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273948.1_ENSG00000273948	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273950.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273951.1_ENSG00000273951	27.00	26.00	30.00	34.00	39.00	27.00
ENSG00000273956.1_ENSG00000273956	3.00	11.00	2.00	0.00	5.00	1.00
ENSG00000273957.1_ENSG00000273957	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000273958.1_ENSG00000273958	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273961.1_ENSG00000273961	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273962.2_IGKV2-40	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273963.1_ENPP7P14	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273964.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273965.1_ENSG00000273965	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273966.1_ENSG00000273966	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273971.1_ENSG00000273971	1.00	1.00	0.00	1.00	0.00	1.00
ENSG00000273972.1_ENSG00000273972	3.00	0.00	0.00	1.00	0.00	0.00
ENSG00000273973.1_ENSG00000273973	6.00	7.00	7.00	9.00	1.00	9.00
ENSG00000273974.1_ENSG00000273974	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273975.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273976.2_GOLGA6L1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273978.1_ENSG00000273978	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273979.1_Metazoa_SRP	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000273980.1_ENSG00000273980	3.00	6.00	8.00	4.00	2.00	0.00
ENSG00000273981.1_RN7SL106P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273982.1_ENSG00000273982	2.00	0.00	1.00	0.00	0.00	0.00
ENSG00000273983.2_H3C8	2.00	1.00	7.00	0.00	1.00	4.00
ENSG00000273986.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273987.1_ENSG00000273987	31.00	14.00	22.00	23.00	10.00	14.00
ENSG00000273988.1_ENSG00000273988	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273989.1_ENSG00000273989	4.00	0.00	1.00	0.00	2.00	1.00
ENSG00000273994.1_SDR42E1P1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000273997.1_ENSG00000273997	0.00	3.00	0.00	2.00	1.00	2.00
ENSG00000273998.1_ENSG00000273998	3.00	1.00	7.00	15.00	11.00	13.00
ENSG00000273999.1_RBM17P2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274001.1_ENSG00000274001	5.00	0.00	7.00	5.00	0.00	4.00
ENSG00000274002.1_ENSG00000274002	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274004.1_ENSG00000274004	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274006.1_ENSG00000274006	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274008.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274010.1_ZFP91P1	8.00	8.00	4.00	12.00	15.00	18.00
ENSG00000274011.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274012.1_RN7SL2	111058.48	182702.26	147030.48	195736.67	140318.40	184128.23
ENSG00000274015.3_ENSG00000274015	20.00	20.00	41.00	7.00	9.00	9.00
ENSG00000274017.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274019.1_ENSG00000274019	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274020.4_LINC01138	563.00	552.74	594.58	514.99	482.66	548.00
ENSG00000274021.1_ENSG00000274021	36.00	33.00	38.00	45.00	40.00	34.00
ENSG00000274022.1_ENSG00000274022	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274023.1_ENSG00000274023	10.00	6.00	1.00	3.00	11.00	1.00
ENSG00000274024.1_ENSG00000274024	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274025.1_MIR3670-4	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274026.2_FAM27E3	146.00	128.00	138.00	205.00	235.00	261.00
ENSG00000274028.1_ENSG00000274028	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274029.1_ENSG00000274029	0.00	0.00	0.00	3.00	0.00	0.00
ENSG00000274033.1_ENSG00000274033	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274034.1_MIR6813	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274038.1_ENSG00000274038	7.00	17.00	16.00	8.00	2.00	3.00
ENSG00000274044.5_FAM230J	0.00	0.00	0.00	0.00	0.00	0.33
ENSG00000274046.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274049.4_INO80B-WBP1	0.00	2.35	0.00	8.02	2.31	0.00
ENSG00000274051.1_ENSG00000274051	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274052.2_OR7E156P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274054.1_MIR4727	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274055.1_ENSG00000274055	0.00	0.00	0.00	1.06	0.00	0.00
ENSG00000274056.1_MIR6507	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274059.1_RNA5SP534	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274060.1_MIR6724-2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274062.1_U2	253.89	229.70	304.58	192.98	170.29	218.86
ENSG00000274064.1_ENSG00000274064	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274066.1_MIR6514	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274067.1_ENSG00000274067	5.00	0.00	4.00	3.00	0.00	0.00
ENSG00000274070.2_CASTOR2	70353.90	76964.43	84627.00	38934.52	41087.19	43001.68
ENSG00000274072.1_ENSG00000274072	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274075.1_ENSG00000274075	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274076.1_RN7SL539P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274079.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274080.1_ENSG00000274080	6.00	5.00	1.00	4.00	3.00	0.00
ENSG00000274086.1_ENSG00000274086	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274090.1_ENSG00000274090	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274091.1_SNORD1C	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274092.1_ENSG00000274092	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274093.1_ENSG00000274093	4.00	5.00	3.00	5.00	11.00	10.00
ENSG00000274097.1_RNA5SP535	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274098.1_RN7SL787P	0.33	0.00	0.00	0.00	0.00	0.00
ENSG00000274099.1_ABCB10P1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274102.3_OR4M2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274104.1_ENSG00000274104	42.00	47.00	52.00	41.00	35.00	40.00
ENSG00000274105.1_ENSG00000274105	67.00	34.00	53.00	46.00	52.00	36.00
ENSG00000274111.1_MIR6777	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274114.2_ALOX15P1	2.00	5.00	6.00	4.00	0.00	3.00
ENSG00000274115.1_MIR6081	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274116.1_ENSG00000274116	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274118.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274121.1_ENSG00000274121	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274124.1_ENSG00000274124	0.00	1.00	3.00	0.00	1.00	4.00
ENSG00000274127.1_ENSG00000274127	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274128.1_ENSG00000274128	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274133.1_ENSG00000274133	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274134.1_MIR6774	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274135.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274139.1_ENSG00000274139	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274149.1_ENSG00000274149	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274150.1_FADS2B	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274154.1_ENSG00000274154	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274156.1_ENSG00000274156	1.00	0.00	0.00	0.00	10.00	7.00
ENSG00000274157.1_ENSG00000274157	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274159.1_ENSG00000274159	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000274162.1_SNX18P1Y	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274164.1_RNA5SP439	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274167.4_ENSG00000274167	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274168.1_RN7SL585P	39.56	14.02	20.41	19.84	30.40	23.59
ENSG00000274170.1_ENSG00000274170	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274172.1_MIR8071-1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274173.1_ENSG00000274173	0.00	1.00	1.00	0.00	0.00	0.00
ENSG00000274175.1_ENSG00000274175	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274177.1_ENSG00000274177	0.00	0.00	0.00	1.00	0.00	1.00
ENSG00000274178.2_PRAMEF28P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274180.1_NATD1	966.00	1133.00	1230.00	630.00	683.00	755.00
ENSG00000274181.1_RBPJP2	7.30	18.00	34.00	47.00	8.26	13.00
ENSG00000274183.2_H2AB1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274184.1_ENSG00000274184	2.00	0.00	6.00	2.00	2.00	1.00
ENSG00000274186.1_RN7SL248P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274191.1_ENSG00000274191	1.00	0.00	2.00	2.00	1.00	3.00
ENSG00000274196.5_FAM197Y4	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274197.1_U4	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274198.1_ENSG00000274198	4.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274199.1_ENSG00000274199	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274202.1_U2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274204.1_ENSG00000274204	68.00	41.00	70.00	78.00	78.00	66.00
ENSG00000274206.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274209.6_ANTXRL	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274210.1_RNVU1-27	4.00	22.02	7.00	15.00	6.00	14.00
ENSG00000274211.6_SOCS7	5920.00	6310.00	7116.00	4139.00	4268.00	4430.00
ENSG00000274212.1_ENSG00000274212	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274213.1_ENSG00000274213	22.00	20.00	28.00	38.00	38.00	51.00
ENSG00000274214.1_ENSG00000274214	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274215.1_ENSG00000274215	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274216.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274219.1_ENSG00000274219	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274220.1_ENSG00000274220	21.00	11.00	20.00	29.00	12.00	18.00
ENSG00000274225.1_ENSG00000274225	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274226.6_TBC1D3H	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274227.1_ENSG00000274227	32.00	35.00	42.00	33.00	35.00	44.00
ENSG00000274228.1_RNA5SP414	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274230.1_ENSG00000274230	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274231.1_ENSG00000274231	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274234.1_RN7SL818P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274235.1_ENSG00000274235	0.00	0.00	0.00	1.00	0.00	1.00
ENSG00000274238.1_ENSG00000274238	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274242.1_ENSG00000274242	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274244.1_ENSG00000274244	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274248.1_ENSG00000274248	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274251.1_ENSG00000274251	13.00	8.00	6.00	0.00	2.00	8.00
ENSG00000274252.1_GGTLC3	0.00	1.00	0.00	0.00	3.00	1.00
ENSG00000274253.6_ENSG00000274253	0.00	0.00	2.00	1.00	1.00	3.00
ENSG00000274256.1_ENSG00000274256	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274258.1_MIR6728	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274259.2_SYNGAP1-AS1	2.00	4.00	3.00	3.00	0.00	4.00
ENSG00000274261.2_ENSG00000274261	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000274263.1_MIR7702	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274265.5_ENSG00000274265	365.79	238.17	307.20	232.55	282.01	320.43
ENSG00000274266.1_SNORA73A	240.39	162.23	244.65	245.95	226.81	323.32
ENSG00000274269.1_ENSG00000274269	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274270.1_ENSG00000274270	57.00	79.00	82.00	113.00	104.00	76.00
ENSG00000274272.1_ENSG00000274272	203.46	341.37	349.21	221.03	230.94	183.12
ENSG00000274274.2_GAGE13	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274275.1_ENSG00000274275	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274276.5_CBSL	18.58	13.68	13.45	23.32	25.05	17.70
ENSG00000274279.1_SPATA31E3P	0.00	0.00	0.00	2.00	0.00	0.00
ENSG00000274280.1_MIR6069	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274281.1_ENSG00000274281	3.00	1.00	1.00	3.00	0.00	8.00
ENSG00000274282.1_ENSG00000274282	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274284.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274286.2_ADRA2B	0.00	0.00	0.00	0.00	1.00	2.00
ENSG00000274290.3_H2BC6	818.24	906.25	1057.22	409.00	510.00	563.00
ENSG00000274292.1_ENSG00000274292	169.00	165.00	173.00	149.66	123.00	129.00
ENSG00000274293.1_ENSG00000274293	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274294.1_ENSG00000274294	11.00	17.00	17.00	6.00	0.00	2.00
ENSG00000274295.1_ENSG00000274295	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274297.1_ENSG00000274297	9.00	7.00	4.00	2.00	4.00	2.00
ENSG00000274299.1_ENSG00000274299	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274300.1_MIR6864	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274303.1_7SK	4.00	2.00	0.00	8.00	17.00	5.00
ENSG00000274306.1_MIR5088	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274308.1_ENSG00000274308	10.00	6.00	5.00	6.00	7.00	8.00
ENSG00000274309.1_SNORA71E	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274310.1_ENSG00000274310	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274312.1_ENSG00000274312	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274314.1_MIR6749	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274315.1_ENSG00000274315	5.00	0.00	3.00	3.00	4.00	11.00
ENSG00000274316.1_ZNF646P1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274317.2_LINC02334	1.00	0.00	0.00	2.00	0.00	1.00
ENSG00000274319.1_RPSAP73	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274321.1_ENSG00000274321	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274322.1_ENSG00000274322	96.82	71.63	92.73	52.23	72.46	58.53
ENSG00000274326.1_ENSG00000274326	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274328.1_ENSG00000274328	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274330.1_ENSG00000274330	52.86	60.00	56.00	29.00	18.00	15.67
ENSG00000274331.1_ENSG00000274331	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274333.4_ENSG00000274333	577.10	977.68	47.97	50.27	811.13	234.89
ENSG00000274340.1_ENSG00000274340	46.00	45.00	54.00	22.00	47.00	26.00
ENSG00000274341.1_ENSG00000274341	0.00	1.00	0.00	0.00	0.00	2.00
ENSG00000274342.1_ENSG00000274342	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274343.1_ENSG00000274343	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274344.1_ENSG00000274344	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274346.1_ENSG00000274346	4.00	0.00	6.00	12.00	3.00	18.00
ENSG00000274347.1_ENSG00000274347	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274349.5_ZNF658	1591.98	1641.41	1863.85	1365.61	1333.53	1643.51
ENSG00000274350.1_RN7SL853P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274351.1_ENSG00000274351	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000274353.1_ENSG00000274353	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274354.1_ENSG00000274354	7.00	1.00	5.00	9.00	7.00	0.00
ENSG00000274355.1_FAM74A3	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274356.1_ENSG00000274356	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274357.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274363.1_ENSG00000274363	13.00	8.00	8.00	9.00	5.00	8.00
ENSG00000274364.1_ENSG00000274364	1.00	1.00	3.00	10.00	6.00	0.00
ENSG00000274365.1_ENSG00000274365	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274367.1_ENSG00000274367	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274369.1_GRAMD4P4	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274370.1_ENSG00000274370	0.00	7.00	0.00	1.00	0.00	1.00
ENSG00000274372.5_LINC02804	23.00	32.00	22.00	14.00	29.00	33.00
ENSG00000274373.1_ENSG00000274373	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274374.1_TUBAP6	0.00	4.00	0.00	3.00	1.00	0.00
ENSG00000274376.4_ADAMTS7P1	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000274378.1_ENSG00000274378	0.00	0.00	0.00	3.00	1.00	0.00
ENSG00000274379.1_ENSG00000274379	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274380.1_MIR6801	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274381.1_ENSG00000274381	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274383.1_ENSG00000274383	9.00	6.00	8.00	8.00	10.00	7.00
ENSG00000274385.1_U6	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274386.6_TMEM269	53.00	50.00	63.69	104.00	136.94	146.17
ENSG00000274387.1_ENSG00000274387	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274390.1_MIR6885	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274391.5_TPTE	0.00	0.00	0.00	0.00	2.00	0.00
ENSG00000274396.1_ENSG00000274396	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274397.1_ENSG00000274397	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274398.1_ENSG00000274398	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274400.1_ENSG00000274400	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000274403.1_ENSG00000274403	28.00	17.00	13.00	38.00	45.00	31.00
ENSG00000274408.1_RNA5SP536	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274409.1_ENSG00000274409	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274414.1_ENSG00000274414	6.00	6.00	8.00	14.00	20.00	14.00
ENSG00000274415.1_ENSG00000274415	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274417.1_MIR6515	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274419.6_TBC1D3D	0.00	8.36	6.94	10.36	0.00	1.77
ENSG00000274420.1_ENSG00000274420	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274421.1_ENSG00000274421	55.00	32.00	41.00	55.00	20.00	52.00
ENSG00000274422.1_ENSG00000274422	96.00	60.00	79.00	66.00	44.00	61.00
ENSG00000274423.1_SEC22B2P	21.24	23.13	0.00	13.97	18.11	11.13
ENSG00000274424.1_RN7SL196P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274425.1_ENSG00000274425	1174.00	1231.00	1456.00	1192.00	1050.00	1214.00
ENSG00000274427.1_ENSG00000274427	6.00	4.00	7.00	4.00	2.00	0.00
ENSG00000274428.1_RNVU1-25	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274430.1_ENSG00000274430	7.29	0.00	4.57	4.06	6.28	6.38
ENSG00000274432.1_U2	253.89	229.70	304.58	192.98	170.29	218.86
ENSG00000274441.1_ENSG00000274441	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274443.5_C8orf89	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274444.1_ENSG00000274444	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274445.1_ENSG00000274445	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274446.1_ENSG00000274446	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274447.1_ENSG00000274447	38.00	40.00	40.00	19.00	35.00	15.00
ENSG00000274450.1_ENSG00000274450	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274451.1_ENSG00000274451	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274452.1_U2	0.00	0.00	49.55	0.00	7.91	5.41
ENSG00000274455.1_GUSBP7	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274458.1_ENSG00000274458	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274459.1_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274460.1_ENSG00000274460	56.00	83.00	81.00	47.00	44.00	46.00
ENSG00000274461.2_ENSG00000274461	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000274466.1_MIR1273H	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274467.1_RNA5SP257	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274468.1_ENSG00000274468	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274469.2_LINC01746	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274471.2_HERC2P7	182.03	203.00	204.00	194.00	177.00	220.96
ENSG00000274472.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274475.1_RN7SL650P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274478.1_ENSG00000274478	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274481.1_ENSG00000274481	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274484.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274486.1_ENSG00000274486	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274487.3_NPEPPSP1	998.54	938.43	1107.42	964.16	998.45	1091.38
ENSG00000274489.1_ENSG00000274489	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274491.1_ENSG00000274491	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274492.1_ENSG00000274492	6.00	9.00	10.00	6.00	17.00	7.00
ENSG00000274493.1_MRPS17P5	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274494.1_MIR6832	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274499.1_ENSG00000274499	2.00	0.00	3.00	0.00	1.00	4.00
ENSG00000274500.1_ENSG00000274500	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274501.1_ENSG00000274501	2.00	0.00	0.00	1.00	1.00	1.00
ENSG00000274502.1_ANKRD20A6P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274503.1_ENSG00000274503	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000274505.1_Metazoa_SRP	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000274507.1_ENSG00000274507	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000274508.1_ENSG00000274508	0.00	0.00	0.00	0.00	0.00	0.00
