Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
ADAMTS7,5084.326773812536,3.6339328584641657,0.9400716179440344,3.8655915029236696,1.1082029006894295e-4,0.007829902764817044,TRUE
C12orf75,990.3418074845745,3.6099159130891656,0.7857525795311208,4.5942145239196,4.343823381869072e-6,8.360115617056799e-4,TRUE
ADAM12,3941.048453432329,3.590750227022742,1.0835699931170526,3.313814751083506,9.203245932720526e-4,0.02948422244769363,TRUE
CDC42EP3,3436.7498307970836,3.588496712334433,0.6883775728736503,5.212977374254304,1.8583356954885654e-7,7.835582540558399e-5,TRUE
NT5E,3133.201650112511,3.580912801822683,0.8231630789888769,4.35018636431223,1.3602187866333814e-5,0.001871517869482624,TRUE
FBLN1,3922.6557815983842,3.557700252201525,0.8035157841993372,4.427666913533744,9.525785229915305e-6,0.0014478085900025924,TRUE
PRSS23,5025.952652305135,3.5454988814172617,1.0900630368230022,3.2525631652923925,0.0011436917289727863,0.033073439357086926,TRUE
IER3,2219.9366438004863,3.5364530983030398,1.1088114238035,3.1894089674618633,0.0014256403227944103,0.03802968297805252,TRUE
FSTL1,21814.216922915963,3.530953242350896,0.9073340829145096,3.891569058013208,9.959803173417763e-5,0.007152999301084812,TRUE
ADAMTS12,1430.8147295649073,3.492832547207914,0.7855074018533921,4.4465940600516705,8.724247639954295e-6,0.0013906663524614951,TRUE
ITGA3,15700.650687824595,3.4514035286479348,1.0738268834289322,3.2141154052941485,0.001308470717464436,0.03608232225311739,TRUE
NCAPH,489.8843437154988,3.44111582483959,0.8215850322710426,4.188386703355081,2.8094450507928918e-5,0.003338386932628535,TRUE
TBX2,1906.2939207174184,3.4318479303338276,0.5521034024284798,6.215951423661791,5.10145851984264e-10,8.335145539107893e-7,TRUE
CCDC3,1617.7272972888359,3.4110968204872574,1.05865976945869,3.2220897769936108,0.0012725925330396577,0.0355315916124779,TRUE
ARSJ,4153.742230803634,3.4019099058000712,1.058779301876226,3.2130491215418218,0.001313338255930235,0.036140303880556,TRUE
RRM2,891.556878078263,3.397575909362986,0.8000215515083555,4.246855479027056,2.167916985071525e-5,0.002724409672491326,TRUE
COL5A1,24874.257331174827,3.387720709171116,1.2634458222453204,2.681334371069953,0.007332920452228319,0.09482466172360464,FALSE
CDC20,942.4366045514982,3.366602277555092,0.8178186892114825,4.116563147757206,3.8456399853636074e-5,0.003896617073541683,TRUE
QSOX1,9400.658792000584,3.3403282572572777,0.7654920449545333,4.363635493371689,1.2791865089524262e-5,0.0018174181367953438,TRUE
RAB3B,3999.9456838838505,3.3358771794032744,0.9571390874352964,3.485258540994214,4.916617372216279e-4,0.019773878668381227,TRUE
NOTCH3,23482.970194713824,3.317227125292014,0.8005960059220799,4.143447007921836,3.421241545153624e-5,0.0037171047566546124,TRUE
HIST2H3D,1216.981206143274,3.312280867285418,0.8328349064625297,3.9771158024035604,6.975619921236134e-5,0.005807536814680096,TRUE
NUF2,363.21459862988166,3.299118076817134,0.8606274465222722,3.8333870133338306,1.263908675026254e-4,0.008284714475046157,TRUE
TRAM2,7620.77482822104,3.2870389274024117,0.8146088442012633,4.035113233548802,5.4575971092704444e-5,0.004953906376060693,TRUE
OSR1,2539.9376243880215,3.2801309659522557,0.859797101978321,3.8150058408023817,1.3617971249077414e-4,0.008768497645157186,TRUE
MMP2,5067.883192732155,3.2762870750853597,0.8505777504224153,3.851837264092888,1.1723492518197786e-4,0.008107818555839327,TRUE
COL4A1,49665.69256284155,3.253019086875588,0.950128234418611,3.4237684651757867,6.17592157653021e-4,0.023366747965021195,TRUE
PDGFRB,11308.913246896913,3.246580585707332,0.884599443544104,3.6701137553287024,2.4244255236069342e-4,0.012476246464199306,TRUE
TPM1,15566.336790519405,3.243890127010491,0.8307724496314113,3.904667431436499,9.435504914885362e-5,0.0071372059319628365,TRUE
AURKA,462.8354047540293,3.2361644157543634,0.6052309723602807,5.346990758146372,8.942858065354352e-8,4.4013340029476107e-5,TRUE
GLIPR1,1889.775831282476,3.218316868976037,0.9350610650268001,3.441825340983261,5.778031899363753e-4,0.02260810653118258,TRUE
MARVELD1,2187.597395586796,3.2029273352958425,0.7208442020837065,4.443300405326572,8.858933828073634e-6,0.0013951219767078368,TRUE
ZFHX4,1121.2322384033425,3.1942899350424456,0.8504730690102581,3.755897807275444,1.7272116690480974e-4,0.010300438960503177,TRUE
IGFBP2,15259.362595505252,3.1874936749225586,0.8925527667896779,3.5712103457897446,3.5533537267383285e-4,0.01579792059938663,TRUE
COL4A2,45404.79325005911,3.184352445256653,0.8764847552680962,3.63309507223846,2.800417754646216e-4,0.013738247183838974,TRUE
LAMB1,6065.9684261760485,3.165701528992503,0.6838400512486299,4.629301140247956,3.669018770417977e-6,7.493397554395841e-4,TRUE
KIF23,774.8098920769472,3.15602506220731,0.8028337072342834,3.9311068204642745,8.455569009320249e-5,0.006822391513631172,TRUE
MYO1C,7585.032522312584,3.1463490360058888,0.8423005812923853,3.7354230851631174,1.8739985243084023e-4,0.010765667273937574,TRUE
MYL12A,4087.8831457977703,3.141385029583799,0.9322392404581049,3.369719802869609,7.524465336458452e-4,0.026019123389642445,TRUE
FZD2,1688.459758586874,3.1294549169579207,0.8102089114106122,3.862528383586143,1.1221952210176868e-4,0.007886136416087196,TRUE
CRIM1,13594.037136737803,3.1170844451116646,0.8273433367585086,3.767582703118456,1.6483594060669779e-4,0.010115354834132144,TRUE
ECM1,1622.762530419598,3.1158615315005393,0.6609510601301873,4.71420914414875,2.4265133450964724e-6,5.199500972746883e-4,TRUE
HSPG2,32820.05839065055,3.109861192255777,0.8754989079158355,3.5521017378067796,3.821670648526662e-4,0.016651019015630666,TRUE
BIRC5,1300.513698098436,3.1085870169392846,0.860145025489936,3.6140266173935527,3.014780912785383e-4,0.014277609170658604,TRUE
DDX1,4681.912044641236,3.10242038937235,0.8413933202929232,3.687241524917587,2.2669817010486246e-4,0.012045413745693729,TRUE
VCL,14893.481374057297,3.088499452442575,0.8929932655894335,3.458592098568588,5.430065875105685e-4,0.021507997288941334,TRUE
FABP7,2777.7644081413123,3.087241561283926,1.6175481985089069,1.9085932426185608,NA,NA,NA
LAMC1,22412.571910289767,3.082346662129271,0.7901053978020559,3.9011841593588095,9.572329339226039e-5,0.0071372059319628365,TRUE
HIST2H3C,5053.079800940084,3.077151207731205,0.8943805345376942,3.440539109364434,5.805565275069535e-4,0.02260810653118258,TRUE
CALD1,21429.665124410778,3.0752228595123916,0.8459308520420707,3.6353123332584767,2.776440494127979e-4,0.013694661773112007,TRUE
BUB1,933.2137632801839,3.075064591559109,0.7886843034508745,3.8989803373849554,9.659861767187819e-5,0.0071372059319628365,TRUE
S100A11,3512.325486409073,3.0724017997408177,0.9080793858716757,3.3834066134995284,7.15925505759768e-4,0.02524405658015316,TRUE
TYMS,746.9393913960103,3.067617361265083,0.7079389867593573,4.333166301953968,1.4697999671526502e-5,0.0019925210056657866,TRUE
EPHA2,1749.450694796446,3.056429511921926,0.8368458339171042,3.6523208792417647,2.598808636252132e-4,0.013014953135805217,TRUE
TRPV2,529.4274328245306,3.0559309191111437,1.0725350906917368,2.849259614564411,0.004382110646399767,0.07362283837929479,FALSE
STAT1,8683.91723545386,3.0522347672412637,0.8679305098277533,3.516681039184808,4.3697854589446085e-4,0.01813884236657546,TRUE
UACA,3331.629347259408,3.047989307639907,0.8253820183319555,3.692822523320413,2.217788033393081e-4,0.011832125463053454,TRUE
LGALS1,16129.785748823251,3.0476656264474,0.9282007198357556,3.283412263445219,0.001025585629036546,0.031394449079945416,TRUE
TNFRSF12A,2904.2990754032044,3.039616343305648,0.9113099660255016,3.3354363022741143,8.516566241151701e-4,0.028040311672063948,TRUE
DTL,493.1036701264059,3.019890709458916,0.8150340988416821,3.7052323500952324,2.1119704127228736e-4,0.011454591396141363,TRUE
CDCA8,506.28433404631664,3.016765604370648,0.7691896111700017,3.9220051344451927,8.781512044946362e-5,0.006832329996398446,TRUE
SHCBP1,429.87631851942007,3.016688671806034,0.7639888379075801,3.948603071306866,7.860856887944426e-5,0.006381941638653515,TRUE
PDLIM7,4701.087517173853,3.0101691272152453,0.8173448220263267,3.682863151628662,2.3062898150074198e-4,0.012155449262887896,TRUE
TRIP13,352.2328613748257,2.9975628849479654,0.7910940214429072,3.7891360618306704,1.5117210332339905e-4,0.0095920901094182,TRUE
CTPS1,1662.8892009048645,2.996988888888429,0.6311786886000088,4.748241572502908,2.0519285998685746e-6,4.5458913099800236e-4,TRUE
STC2,12062.875290529433,2.9921792015705373,1.6140328864087556,1.8538526858818691,0.06376023851075327,0.2939814029273068,FALSE
RAB34,916.326110084076,2.9814933715990675,1.0613695658588729,2.8091001169667114,0.0049680194382326695,0.07852113915010789,FALSE
TOP2A,3705.558034094348,2.9783705807600085,0.8539454391070815,3.4877762025104415,4.8705557195325295e-4,0.01977112851242537,TRUE
PLS3,4623.98039879656,2.955891448943837,0.9023084254720737,3.275921365133392,0.0010531787984097226,0.03193990736430043,TRUE
COL5A2,13655.565213020926,2.941662867791198,0.8489615113608865,3.465013229016364,5.302053974605192e-4,0.02106478647479163,TRUE
PEAR1,679.3482193701344,2.9325384863348583,1.039723512936859,2.82049838235499,0.004794911524314658,0.07737566485718135,FALSE
TUBA1C,5209.98639603038,2.929737812976361,0.8817042010297753,3.3228125822181758,8.911476592717055e-4,0.02897559963766284,TRUE
GAS2L3,819.1968016919058,2.9196920759145337,0.8744957218915745,3.3387151049739905,8.41668371479173e-4,0.02778143253435422,TRUE
KIF20A,599.5441735635212,2.9166631592879213,0.7938980717429666,3.6738509175170586,2.3892216650536034e-4,0.01239266523171256,TRUE
ADAMTS1,12363.437058112608,2.9165990990174873,0.9920963242005726,2.939834598588672,0.0032838749398679404,0.06131932762716264,FALSE
HIST1H2BO,1014.8837789551388,2.9159175063961835,0.8951285490736022,3.2575405056781643,0.0011238221812492311,0.0329360532087639,TRUE
UBE2T,265.64601667536834,2.9138784525659314,0.6819959772230051,4.27257425246238,1.9322917811133073e-5,0.0025006916703893107,TRUE
CCNB2,640.7336950130657,2.907520525433392,0.8496738769820259,3.4219252871003563,6.217939717970332e-4,0.023366747965021195,TRUE
MELK,408.41358194186887,2.896758753377429,0.8167237920459546,3.546803437819327,3.899354061647134e-4,0.01682127291742234,TRUE
CEP55,323.0804574263002,2.8851602694806595,0.8501371100069257,3.393758766109099,6.894039218160719e-4,0.024620761371742832,TRUE
HHIP,1825.1828339827127,2.863457879069587,0.940088210222068,3.0459459526603143,0.0023194952524797983,0.051523592913425516,FALSE
CKAP2L,616.0768510080585,2.8631163178556367,0.7890213079853353,3.62869327973694,2.8485944035606763e-4,0.013738247183838974,TRUE
PHACTR2,2410.847418433137,2.8577506052647954,0.8613472182750194,3.317768426753478,9.073968040083566e-4,0.02929402737241788,TRUE
TGFB1I1,2545.190828231256,2.8422892641486444,0.7622819574340187,3.7286587153608,1.92501650473978e-4,0.010799094735387838,TRUE
RDH5,478.29868706764927,2.8361863297859573,0.8049934510868222,3.5232414946442363,4.263027328209687e-4,0.01791705151351409,TRUE
NPIPA5,241.15506480900183,2.830802900412244,0.6696543987391667,4.227259472560942,2.3655482713907433e-5,0.0029169888165423027,TRUE
ADGRA2,2067.289997251677,2.82435894717499,0.6828040957928355,4.136411841372299,3.52778798431691e-5,0.0037186868341134134,TRUE
MIR22HG,402.0558544569892,2.8198792905065484,0.9219511211864464,3.058599556642096,0.002223741770085064,0.050114704615141156,FALSE
FSTL3,2358.095378832391,2.819850458289766,1.021350032073127,2.7609050469857617,0.0057641432237828406,0.08484585143926296,FALSE
TPM4,21042.32378858695,2.818562984675315,0.7951869713730167,3.5445286280390356,3.9331578927291063e-4,0.01691128513679676,TRUE
LY6E,3215.9946530904426,2.8171188391265174,0.6789746324296221,4.149078190220194,3.3381678460398584e-5,0.0037171047566546124,TRUE
TPM2,10604.873525715737,2.806082796194317,0.9242031447844765,3.03621861928277,0.0023956559467558174,0.052363911170644296,FALSE
GNG11,830.728071755112,2.803245721275021,0.751237713584284,3.7315029192294604,1.9034080402305825e-4,0.01077032315751253,TRUE
TPX2,2473.5635865753684,2.79800919201798,0.66502419760876,4.207379524051658,2.5834905480410206e-5,0.0031267411993929793,TRUE
CLIC1,4233.935217836579,2.793652873387021,0.7901656807929923,3.535527980136235,4.0696114492374706e-4,0.017383624592478098,TRUE
BGN,15623.100347351225,2.7864043180373455,1.069409387582447,2.605554383935614,0.009172571068476743,0.10603169306642844,FALSE
CDH13,2038.2109536658074,2.7750992578643983,1.0144447642290189,2.7355843863746316,0.0062269618044936545,0.08758367202139045,FALSE
ITGA7,12706.40556184932,2.7694336372673023,0.6773531683697293,4.088611032753925,4.33963818635157e-5,0.004297228085894043,TRUE
FGFBP3,1949.3093080338776,2.7624312183292115,1.2137365508023463,2.2759726701013436,NA,NA,NA
ALDH1B1,1535.013228968241,2.736509542699609,0.7096900807884506,3.8559219253274684,1.1529428407345576e-4,0.00805888549264246,TRUE
MYH9,54601.30097226192,2.734327623200259,0.8296394399798244,3.295802358753284,9.814103203906947e-4,0.0305024579189349,TRUE
CDCA2,514.490590415259,2.7333309696656447,0.7123136779789224,3.8372574529539287,1.2441601786004588e-4,0.008284714475046157,TRUE
TES,650.5801052577967,2.7253729973081215,0.8683651669461636,3.138510273152271,0.0016980898262417589,0.04305166284654858,TRUE
PXDN,12210.743867961244,2.724073589221898,0.8404217145432331,3.2413174744091715,0.0011897859927243067,0.03380802763239003,TRUE
JAG1,12688.908371096995,2.7178062618877923,0.8499340805217889,3.197667118159664,0.0013854410813808932,0.03749296143836367,TRUE
PRR11,1023.6892287536716,2.7135885169116016,0.5931237288113455,4.5750800129844595,4.760380191677705e-6,8.763792885270322e-4,TRUE
HJURP,747.546296379552,2.702557651614591,0.915912918194603,2.9506709621933527,0.00317084508521845,0.06032913552968029,FALSE
HIST1H3B,2062.9276993457124,2.6990848030387564,0.9093255869460847,2.9682270484694824,0.0029952299205708564,0.058398446601007764,FALSE
COL18A1,12924.765236846948,2.688746751715498,0.7914848464149045,3.397091888612141,6.810609308875166e-4,0.02460571934076358,TRUE
S100A13,857.3761512495078,2.6798975479525233,0.6583204796131606,4.070809933677398,4.6849963524530166e-5,0.0045208776247457555,TRUE
SNRPB,2549.2989647398017,2.672269923060054,0.651978434720135,4.098709068816271,4.1546086046674104e-5,0.00414541137951204,TRUE
PDE5A,1321.4798295058208,2.667443042611526,1.002848842916132,2.659865503613692,0.007817186060438932,0.098059922261033855,FALSE
AJUBA,1865.756408850425,2.6585337082044482,0.747704458589964,3.555594296198212,3.771256513265151e-4,0.01648631902504642,TRUE
CLSPN,406.54117999996635,2.6535086606028018,0.8580019516900629,3.0926604017345314,0.0019837099746074145,0.0473979787165494,TRUE
HIST1H2BH,1197.4212073929107,2.651080908715775,0.9212003326211536,2.8778549191058964,0.004003892314341862,0.06931771714008275,FALSE
PDE1A,333.7822743860855,2.647126292181362,0.8919025292297583,2.9679546872318037,0.0029978852168369837,0.058398446601007764,FALSE
SHC1,6401.138963310786,2.6445123383366504,0.6104817811249583,4.331844815194166,1.4786514998820389e-5,0.0019925210056657866,TRUE
HIST2H2AA4,5069.860463203388,2.6424682346378443,0.6536614728105073,4.04256384161084,5.286991108207733e-5,0.004848251968961646,TRUE
COL6A2,40214.74617907859,2.6300540071037695,1.1074495276998961,2.374874828441372,0.017554902207889217,0.1512591475011997,FALSE
PLAGL1,822.8686328219669,2.6125079798201725,1.113485611396515,2.3462431423281784,0.018963732048053586,0.15748090317668897,FALSE
HACD1,258.0162885359208,2.6084406870266927,0.7353785098010008,3.547072225067547,3.895377848272476e-4,0.01682127291742234,TRUE
SATB2,1865.453249937534,2.6053282885971965,1.0164327822838823,2.5632076552500913,0.010370999963373005,0.11410718899094996,FALSE
HIST1H2AH,712.659644135366,2.599653352863358,0.8008658298834329,3.2460535283940644,0.001170168349901377,0.03346886324192757,TRUE
WDHD1,430.3516362672443,2.595119705607112,0.6950342151431188,3.733801371307648,1.8861126200992305e-4,0.010765667273937574,TRUE
NEK2,328.70074702780835,2.5950695638027885,0.7879341357682358,3.2935107720299435,9.894455020754646e-4,0.0305024579189349,TRUE
UBASH3B,1393.2802283691487,2.5875982310632653,0.6873455666015909,3.764624894370092,1.6679928339958437e-4,0.010123829234599924,TRUE
TUBB6,4217.523814569544,2.5847081804771554,0.8064578558402117,3.2050133330082895,0.0013505622429454472,0.03677749807820821,TRUE
KIRREL3,809.0558144654756,2.584519907830397,0.7027301854912614,3.6778267978109156,2.3522959649783742e-4,0.012298744223292931,TRUE
HIST1H2AL,775.524739626569,2.5818416562292112,0.8388005991086991,3.0780159897032138,0.002083837336189586,0.048123388376915335,TRUE
HIST1H3F,1111.3331704364944,2.577473582513151,0.9426776521114438,2.734204610388325,0.006253117360609753,0.08769795817653442,FALSE
PPP1R14A,1362.670411597358,2.577092828266432,0.9797114688982682,2.6304610184511716,0.008526914793724158,0.1026291926968402,FALSE
HMGCS1,5306.175141633265,2.5737840908348963,0.9223165443146705,2.790564808470776,NA,NA,NA
ADA,366.84529397897893,2.5736233993895814,0.6742902281658795,3.816788812719461,1.3519979694930184e-4,0.008768497645157186,TRUE
MYL12B,3940.564583516711,2.5690928072264927,0.78563575197439,3.27008133320063,0.0010751656600661236,0.03230687435109035,TRUE
CCNB1,1059.007061725275,2.5685718808573745,0.6228019701445563,4.124219260676379,3.719944059952357e-5,0.0038286132919399416,TRUE
MXRA8,4648.472322310322,2.566832816855993,1.1839413326770334,2.1680405489789565,0.030155601502146304,0.20318486219838816,FALSE
KRT8,167.68870690944658,2.5641140742989443,0.9227248020941508,2.778850279606241,0.00545516623518707,0.08214801596789194,FALSE
ACAN,13792.647320112508,2.5628378046609996,0.9764629897424841,2.6246133561466363,0.008674741173904358,0.10343283272388445,FALSE
ADAMTSL1,1698.0344471846029,2.5625719174034938,1.108376808363804,2.3120042733358757,0.02077744781997762,0.1654363774531986,FALSE
CDK1,649.3010244866971,2.561192161696196,0.8862372906658978,2.889962077506101,0.003852883020668763,0.0673702908423421,FALSE
ASF1B,283.79395848205417,2.5571275625704883,0.7533689789459725,3.3942565117933685,6.881520322012143e-4,0.024620761371742832,TRUE
FLNA,122713.96007400588,2.5417258253712096,0.7797189603979492,3.259797381448793,0.0011149183133265428,0.032896382107203706,TRUE
EFEMP2,5206.149676043997,2.5316213468469067,0.8729777035683848,2.8999839703793673,0.00373181743887666,0.06610209935621933,FALSE
PCOLCE,845.6601985297021,2.527539207355806,0.8181688181882208,3.0892636717112603,0.00200653273026411,0.04752765020283449,TRUE
ERCC2,2163.8949189767923,2.5266834369223234,0.631863523558257,3.9987803421435615,6.366973537893769e-5,0.0054660611452242314,TRUE
ITGB1,19269.67961945165,2.5264273045958148,0.8156795110784442,3.0973283872921105,0.0019527342387161254,0.04717964738310254,TRUE
PRSS12,996.2757610096307,2.5227930787062562,1.0370105728704024,2.4327554074239273,0.014984419291993675,0.13950060230456263,FALSE
HIST1H1B,3887.0763845157035,2.5178466335882375,0.864265686258027,2.913278490193967,0.0035765547995187863,0.06457064611120174,FALSE
FRMD6,1794.2855388496466,2.5150507763094643,0.6681439783410846,3.764234742568527,1.6705989572997365e-4,0.010123829234599924,TRUE
MFGE8,9776.041294010374,2.5134407147557383,0.6884787256209447,3.6507166034634477,2.615096629226251e-4,0.013046537420082568,TRUE
HMCN1,1317.1565632209952,2.510453402041028,0.9123963141844228,2.7514944580690073,0.005932402359468675,0.08606263178758607,FALSE
TP53I11,3051.385629667375,2.5078049305594226,0.7194228985081838,3.485856421528533,4.905642268738403e-4,0.019773878668381227,TRUE
CENPW,92.24497879152304,2.5032665442836057,0.725082239586287,3.4523898223074725,5.55644344716549e-4,0.02194207622293055,TRUE
THBS3,1247.3140149557034,2.5024743931222155,0.6849725567947926,3.653393655407305,2.5879700091252554e-4,0.013010521534337004,TRUE
PDE1C,2143.7104000000445,2.496697144400454,0.8341422184969577,2.9931312539236496,0.002761309670232028,0.055871638853874354,FALSE
PFN1,13642.24467426245,2.4905903384522103,0.6494462498983494,3.834944522109466,1.255926392167491e-4,0.008284714475046157,TRUE
CA12,3911.0161679095236,2.487763888959251,0.9020448782684868,2.757915874135463,0.005817116631918521,0.08544179746138474,FALSE
BICC1,935.9812998847394,2.487292864591251,0.7297996770443261,3.4081857567610014,6.539636001082651e-4,0.02394386055186312,TRUE
UBE2C,741.5553209707491,2.487288264212915,0.8450861900975528,2.943236196920688,0.0032480050655934187,0.061121834866353794,FALSE
DLC1,4283.418939737822,2.4796777998227055,0.82771612983948,2.995807029039766,0.0027371959089568893,0.05579385581856985,FALSE
HIST1H3C,849.656824032895,2.4610775703507453,0.7927770366540012,3.104375450552884,0.0019068119123129073,0.04641329330696837,TRUE
LAYN,607.292773220967,2.4523882450264516,0.7817478261761474,3.1370579653826463,0.0017065238499862894,0.04306172440766562,TRUE
HIST1H4L,492.34872274030045,2.451130129129484,0.8264278099483583,2.9659337447546084,0.0030176549124219425,0.05860886680574622,FALSE
SGO2,526.5799933230638,2.4499511935498237,0.7842373532308938,3.1239919693400693,0.001784153261648384,0.043900297445127585,TRUE
SLFN12,226.3516002334562,2.4446780224740117,0.9809326057178455,2.4921977394002504,0.01269553360161565,0.12843910194018432,FALSE
HIST1H2BJ,1075.6619875181796,2.437992833984949,0.791999705097514,3.0782749264846934,0.0020820273795564568,0.048123388376915335,TRUE
MMP11,356.08384056639915,2.434754992424162,0.8029329996071014,3.0323264750801857,0.0024267657932259684,0.05258464698081349,FALSE
EXO1,330.61445859333884,2.4333029011098666,0.8225985898371656,2.958068408057376,0.003095734145534841,0.059495225311444584,FALSE
CD151,8142.6394783505775,2.4267013897080196,0.7467861567970661,3.2495264777215986,0.0011559731630064285,0.03335480179615238,TRUE
ACTN1,18543.83387956658,2.42563598226928,0.8009460586898632,3.0284635974574634,0.002458006888369109,0.05277634054072932,FALSE
RND3,2441.6089587338365,2.4186589431294703,1.0458507035361404,2.312623527384653,0.020743346825874358,0.1654363774531986,FALSE
LRRC32,1456.0624998217145,2.4169673546034627,1.0642329641908488,2.271088601771621,0.0231416148631298,0.17617009194873012,FALSE
KPNA2,2899.735389452827,2.4167182580015543,0.6423570418277544,3.762266310843352,1.6838061426742752e-4,0.010142410180136152,TRUE
RIN1,697.1749143534284,2.4165733448877327,0.6299980077116127,3.835842836496621,1.2513441338097504e-4,0.008284714475046157,TRUE
ELN,11779.01266709029,2.4122153010673775,0.9686278451893904,2.490342718359217,0.012761996710163672,0.12853155792367138,FALSE
NCAPG,714.2043226035843,2.405755413692658,0.8863510948184133,2.7142239996730924,0.006643123033915875,0.09082872507982678,FALSE
HIST1H4I,633.1758343148491,2.402989520031302,0.7859875446755189,3.0572870223068658,0.00223350297473717,0.050248050572787514,FALSE
PLCH2,977.4808628439678,2.40247933066056,0.944311340802241,2.544160201040824,0.010954083253662298,0.11755404122218381,FALSE
MYBL2,880.1517420805471,2.394040059345638,0.8691736554940149,2.75438635790788,0.005880230699049158,0.08568617108948891,FALSE
EPS8L2,860.7866564552573,2.3938942436467907,0.8135278590335323,2.942608808124564,0.00325459391530734,0.061121834866353794,FALSE
FANCI,1150.1729418206048,2.382249189163614,0.8185038531889075,2.9104923329100076,0.0036085982032152157,0.06488031239921056,FALSE
MIR4435-2HG,815.4991133829515,2.3821654320559738,0.7460725189900492,3.1929408622109374,0.0014083178525958985,0.037721562810002024,TRUE
VASP,2816.8052903709854,2.3736238366515154,0.7617858170400285,3.115867719714703,0.001834045238163395,0.04489289383526917,TRUE
KIF2C,931.3729149223286,2.367549938876575,0.8498682618699813,2.785784626981139,0.005339833745598209,0.08144336859826626,FALSE
FAM83H,283.05113971202235,2.3642128494973202,0.8152589214833371,2.8999533610692807,0.003732181877812705,0.06610209935621933,FALSE
HIST1H4J,5658.673612874545,2.363271237489626,0.7138066941440661,3.310800048356862,9.302965694265352e-4,0.02973082263807883,TRUE
PGGHG,972.06962362861,2.359623623082659,0.4864324205626217,4.850876552088058,1.2291703577104251e-6,2.81868170976017e-4,TRUE
PLK4,236.55627481473883,2.355296393680556,0.771651374799526,3.0522804346619083,0.0022710981373570403,0.05091856561474078,FALSE
FHOD1,1709.3400917920312,2.3537636662616666,0.7841640251410749,3.0016215878281503,0.0026854577112927673,0.055191222868408434,FALSE
NEXN,561.1687471246195,2.3497723917647004,0.9830032664214766,2.390401407636017,0.01682996717163078,0.14834415291533015,FALSE
ITGBL1,1142.2718676376217,2.349213980733861,1.1002607469459187,2.1351429533906043,0.03274933497706531,0.21345069714401693,FALSE
VEGFC,438.5676327563974,2.3481788249402267,0.9080273666699049,2.5860220860434264,0.009709070903517558,0.1094033904287971,FALSE
CKAP4,7267.646456167395,2.3466702313091536,0.6526130603457488,3.595806418685381,3.2338822132943457e-4,0.01488382901759521,TRUE
DCBLD2,4292.211443553019,2.346075286712227,0.6999583275279486,3.351735659746902,8.030665784910965e-4,0.026795455799591174,TRUE
MCM10,406.7273777733349,2.343587739709215,0.8865276863467432,2.64355843117186,0.008203960423318637,0.10050208748103451,FALSE
AK5,709.2499780769554,2.339351624964528,0.9632500224775693,2.42860272034824,0.015157130815770054,0.1404102458489939,FALSE
LMNA,16784.967098332312,2.3332874619698503,0.7009049927875625,3.3289639622770486,8.716968272533337e-4,0.028413838476379863,TRUE
NDC80,217.54762670366827,2.332984097610289,0.7598018134801202,3.0705166218602744,0.0021368879162970153,0.049051415266724595,TRUE
CD163L1,266.7051449467982,2.3325732188460244,0.7465343581824393,3.1245356536905518,0.0017808593842425218,0.043900297445127585,TRUE
MYADM,4726.053671239466,2.3307289586806785,0.8694782988524901,2.680606246017527,0.007348893147120457,0.09482466172360464,FALSE
SMURF2,2843.0094421863046,2.329619222025141,0.651542532769925,3.5755443502992064,3.49499917646069e-4,0.015697109075002973,TRUE
DEPDC1B,178.34127935671472,2.324195913848773,0.8336212535369248,2.7880718059761223,0.005302278985479075,0.08124981080796834,FALSE
SEMA7A,1526.4266693371612,2.3221564871311835,0.4720273439709858,4.919538066578448,8.674869671727765e-7,2.2233180682186985e-4,TRUE
SFRP1,3551.962083492905,2.3148155317827652,0.9965704445224383,2.3227816402803687,0.02019088586321341,0.1630111606658817,FALSE
CDCA4,501.1308938951531,2.3089817583386325,0.5122799487784498,4.507265536830952,6.566843156112632e-6,0.0011294106170203712,TRUE
ITGA5,8258.433203923203,2.3077024855549473,1.1012006778423586,2.095623923948678,0.036115565245462486,0.2224630317264091,FALSE
PTTG1,639.4661651560386,2.3066713104405556,0.7073726707801973,3.2608996724405688,0.0011105932841385098,0.032869588253594324,TRUE
EHD2,12377.066206326293,2.2979931630390915,0.9289166831993046,2.473842062050729,0.013366877448386117,0.1315651017529028,FALSE
G6PD,2848.4061885565843,2.296165904637666,0.6540195096207332,3.5108523077074807,4.466724889374839e-4,0.01847612690791725,TRUE
PRC1,2134.737139100436,2.2930933566106178,0.7122957329436945,3.219299583803462,0.0012850415379367652,0.035661948922232393,TRUE
POLR2L,2749.888703957,2.2919562631792294,0.7917005576755393,2.894978715069361,0.003791842430514481,0.06679672831435955,FALSE
EMP3,2065.644060817738,2.2906593965674222,0.852188323072431,2.6879732267497047,0.007188716024917853,0.0941520111840694,FALSE
BRCA2,441.5833022331696,2.2892403895683318,0.8890065654661414,2.57505453670974,0.010022428228753105,0.11177743974234798,FALSE
ASPM,2239.7155280061106,2.2815399337830895,0.9572081804111394,2.383535766277221,0.017147218119501283,0.14922189616511403,FALSE
FXYD5,840.3319383719618,2.280172026903712,0.8132737600184828,2.8036955561579804,0.0050520584466851514,0.07949383124048855,FALSE
ITGA10,410.51991231063926,2.27831831678412,0.9024686315905825,2.524540174619289,0.01158497624797457,0.1218239939961992,FALSE
